household_id,family_id,person_id,first_person_record,person_expansion_factor,person_number,family_role,age,sex,race,currently_studies,education_level,activity_status,individual_income_status,individual_income,stopped_transport_due_pandemic,stopped_metro_monorail,stopped_train,stopped_bus_van,stopped_chartered_transport,stopped_school_transport,stopped_car,stopped_conventional_taxi,stopped_ride_hailing,stopped_motorcycle,stopped_bicycle,school_zone,school_municipality,school_x,school_y,school_type,school_attendance_mode,school_hybrid_frequency_unit,school_hybrid_frequency,primary_work_zone,primary_work_municipality,primary_work_x,primary_work_y,primary_work_at_home,primary_work_external,primary_work_occupation,primary_work_activity_sector,primary_work_employment_relationship,primary_work_mode,primary_work_hybrid_frequency_unit,primary_work_hybrid_frequency,secondary_work_zone,secondary_work_municipality,secondary_work_x,secondary_work_y,secondary_work_at_home,secondary_work_external,secondary_work_occupation,secondary_work_activity_sector,secondary_work_employment_relationship,secondary_work_mode,secondary_work_hybrid_frequency_unit,secondary_work_hybrid_frequency
46200125,462001251,46200125102,1,456.909936,2,2,44,2,4,1,4,1,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,456,33,341991,7376686,2,N,EMPREGADA DOMESTICA,14,2,1,,,0,0,0,0,0,,,0,0,0,,
46200126,462001261,46200126101,1,443.663321,1,1,48,1,1,1,4,1,1,3200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,336378,7371760,3,N,PEDREIRO,2,6,1,,,0,0,0,0,0,,,0,0,0,,
46200127,462001271,46200127101,1,302.824686,1,1,72,2,4,1,1,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200127,462001271,46200127102,1,302.824686,2,2,70,1,4,1,3,4,1,4000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200127,462001271,46200127103,1,456.909936,3,3,43,1,1,1,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,336561,7371948,3,N,PEDREIRO,2,6,1,,,0,0,0,0,0,,,0,0,0,,
46200128,462001281,46200128101,1,376.810339,1,1,47,2,1,1,2,5,1,750,S,N,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200128,462001281,46200128102,1,360.513956,2,3,18,1,1,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,337377,7373420,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200128,462001281,46200128103,1,1230.684535,3,3,10,1,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,336742,7373359,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200128,462001281,46200128104,1,511.939483,4,4,34,1,2,1,2,1,1,1400,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,459,33,339105,7372417,2,N,AUXILIAR LIMPEZA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
46200129,462001291,46200129101,1,443.663321,1,1,48,1,3,1,5,1,1,8000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,453,33,336160,7381910,2,N,PROPRIETARIO / ADMINISTRADOR,4,5,1,,,0,0,0,0,0,,,0,0,0,,
46200129,462001291,46200129102,1,443.663321,2,2,47,2,3,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200129,462001291,46200129103,1,452.067257,3,3,20,1,3,5,4,1,1,1500,N,N,N,N,N,N,N,N,N,N,N,246,36,337386,7384718,2,2,N,N,452,33,339810,7375472,2,N,AJUDANTE GERAL,4,1,1,,,0,0,0,0,0,,,0,0,0,,
46200132,462001321,46200132101,1,228.154237,1,1,72,1,1,1,3,4,1,2824,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200132,462001321,46200132102,1,391.960924,2,2,60,2,1,1,3,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200132,462001321,46200132103,1,298.487973,3,3,17,1,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200133,462001331,46200133101,1,376.810339,1,1,47,2,4,1,4,4,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200135,462001351,46200135101,1,443.663321,1,1,47,2,4,1,3,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,456,33,342118,7377379,2,N,DOMESTICA,14,2,1,,,0,0,0,0,0,,,0,0,0,,
46200135,462001351,46200135102,1,452.067257,2,3,21,2,4,1,3,2,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,458,33,339459,7374429,2,N,CUIDADORA,14,2,1,,,0,0,0,0,0,,,0,0,0,,
46200139,462001391,46200139101,1,432.876231,1,1,58,2,1,1,5,4,1,5000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200139,462001391,46200139102,1,452.067257,2,3,24,2,1,1,5,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,463,8,334062,7379062,2,N,DENTISTA,10,6,1,,,0,0,0,0,0,,,0,0,0,,
46200142,462001421,46200142101,1,937.359426,1,1,53,1,4,1,4,1,1,4800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,336123,7371340,1,N,VENDEDOR,4,6,1,,,0,0,0,0,0,,,0,0,0,,
46200142,462001421,46200142102,1,443.663321,2,2,48,2,4,1,4,1,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,455,33,341196,7380159,2,N,RECEPCIONISTA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
46200142,462001421,46200142103,1,452.067257,3,3,20,1,4,1,4,1,1,1500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,458,33,339370,7373518,2,N,MANUTENSISTA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
46200142,462001421,46200142104,1,396.177287,4,3,15,2,1,3,2,8,2,0,N,N,N,N,N,N,N,N,N,N,N,458,33,339646,7373868,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200153,462001531,46200153101,1,511.939483,1,1,30,2,1,1,4,2,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,335518,7369764,3,N,DIARISTA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
46200153,462001531,46200153102,1,488.427925,2,3,8,1,4,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,458,33,340568,7373170,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200154,462001541,46200154101,1,302.824686,1,1,72,2,4,1,1,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200154,462001541,46200154102,1,456.909936,2,3,44,1,4,1,3,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,458,33,339781,7373492,2,N,MOTORISTA DE TERRAPLANAGEM,2,1,1,,,0,0,0,0,0,,,0,0,0,,
46200154,462001541,46200154103,1,396.177287,3,4,19,1,4,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200154,462001541,46200154104,1,456.909936,4,4,44,2,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200156,462001561,46200156101,1,376.810339,1,1,49,2,1,1,3,1,1,2600,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,336960,7375138,2,S,MOTORISTA,5,5,1,,,0,0,0,0,0,,,0,0,0,,
46200156,462001561,46200156102,1,483.139827,2,3,25,2,4,1,4,1,1,1320,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,338919,7373615,1,N,CONFEITEIRA,9,6,1,,,0,0,0,0,0,,,0,0,0,,
46200156,462001561,46200156103,1,409.961103,3,4,4,2,4,2,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,458,33,339402,7373511,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200156,462001561,46200156104,1,409.961103,4,4,2,2,4,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200162,462001621,46200162101,1,500.383989,1,1,77,1,1,1,3,4,1,2824,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200162,462001621,46200162102,1,520.242118,2,2,63,2,4,1,3,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200165,462001651,46200165101,1,356.549238,1,1,49,1,4,1,5,1,1,2500,S,N,N,N,N,N,S,N,N,N,N,0,0,0,0,0,N,N,N,458,33,341893,7375026,2,S,MOTORISTA CARGA,5,1,1,,,0,0,0,0,0,,,0,0,0,,
46200165,462001651,46200165102,1,356.549238,2,2,46,2,1,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,452,33,340694,7377881,2,N,PROPRIETARIA  SAO DE BELEZA,8,6,1,,,0,0,0,0,0,,,0,0,0,,
46200165,462001651,46200165103,1,1021.789817,3,3,24,1,1,5,4,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,455,33,341719,7379295,2,2,N,N,459,33,344242,7373770,2,N,AUXILIAR ADMINISTRATIVO,12,1,1,,,0,0,0,0,0,,,0,0,0,,
46200165,462001651,46200165104,1,866.559644,4,3,9,1,1,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,452,33,338975,7378272,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200170,462001701,46200170101,1,587.299325,1,1,67,1,4,1,1,1,1,800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,338327,7375725,3,N,JARDINEIRO,14,6,1,,,0,0,0,0,0,,,0,0,0,,
46200183,462001831,46200183101,1,456.909936,1,1,42,1,1,1,3,1,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,57,36,332335,7392183,2,N,PEDREIRO,2,1,1,,,0,0,0,0,0,,,0,0,0,,
46200184,462001841,46200184101,1,376.810339,1,1,46,1,2,1,4,1,3,,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,285,36,332467,7377465,2,N,SEGURANCA,6,1,1,,,0,0,0,0,0,,,0,0,0,,
46200184,462001841,46200184102,1,359.95119,2,3,21,1,2,1,4,1,1,1200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,465,8,338063,7379809,2,N,OPERADOR DE TRATOR,3,1,1,,,0,0,0,0,0,,,0,0,0,,
46200184,462001841,46200184103,1,360.513956,3,3,18,1,2,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,337987,7376312,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200184,462001841,46200184104,1,696.60003,4,2,50,2,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200185,462001851,46200185101,1,230.498956,1,1,65,1,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200185,462001851,46200185102,1,443.663321,2,2,49,2,1,1,4,1,1,1800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,337687,7374392,3,N,DIARISTA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
46200187,462001871,46200187101,1,432.876231,1,1,55,1,1,1,3,1,1,2500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,465,8,337183,7377573,2,N,MOTORISTA,2,1,1,,,0,0,0,0,0,,,0,0,0,,
46200187,462001871,46200187102,1,432.876231,2,2,56,2,1,1,4,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,467,8,335257,7374761,2,N,PROFESSORA EDUCACAO INFANTIL,11,1,1,,,0,0,0,0,0,,,0,0,0,,
46200227,462002271,46200227101,1,514.708167,1,1,55,1,1,1,2,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,455,33,341558,7379207,2,N,VIGILANTE,14,1,1,,,0,0,0,0,0,,,0,0,0,,
46200227,462002271,46200227102,1,483.139827,2,2,29,2,4,1,3,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200227,462002271,46200227103,1,409.961103,3,3,2,1,4,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200230,462002301,46200230101,1,376.810339,1,1,45,2,4,1,5,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200230,462002301,46200230102,1,436.568513,2,2,44,1,1,1,4,1,1,2800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,455,33,342132,7378878,2,N,MANOBRISTA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
46200230,462002301,46200230103,1,360.513956,3,3,16,2,4,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,337987,7376312,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200230,462002301,46200230104,1,409.961103,4,3,1,2,1,1,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200239,462002391,46200239101,1,520.242118,1,1,64,1,4,1,2,4,1,2824,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200239,462002391,46200239102,1,432.876231,2,2,57,2,4,1,2,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200239,462002391,46200239103,1,452.067257,3,3,21,2,4,1,4,1,1,2200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,338829,7374189,3,S,INSTRUTORA,6,1,1,,,462,33,336158,7373059,2,N,INSTRUTORA DE TRANSPORTE ESCOLAR,11,1,1,,
46200239,462002391,46200239104,1,455.08607,4,3,28,1,4,1,3,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200245,462002451,46200245101,1,302.824686,1,1,74,2,1,1,3,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200245,462002451,46200245102,1,452.067257,2,4,23,2,1,1,4,1,1,2200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,456,33,341113,7379051,2,N,AUXILIAR DE ATENDIMENTO,4,1,1,,,0,0,0,0,0,,,0,0,0,,
46200246,462002461,46200246101,1,483.139827,1,1,26,2,2,1,4,1,1,1590,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,305,36,321825,7384125,2,N,AUXILIAR DE LIMPEZA,14,1,1,,,0,0,0,0,0,,,0,0,0,,
46200246,462002461,46200246102,1,360.513956,2,4,18,2,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200246,462002461,46200246103,1,488.427925,3,3,5,1,1,2,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,338096,7376502,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200257,462002571,46200257101,1,468.137997,1,1,37,2,1,1,5,1,1,4200,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,458,33,341928,7373972,2,N,PROFESSORA DO ENSINO BASICO,11,3,1,,,0,0,0,0,0,,,0,0,0,,
46200257,462002571,46200257102,1,455.08607,2,2,28,1,4,1,4,1,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,452,33,340515,7376200,2,N,AJUDANTE GERAL,3,1,1,,,0,0,0,0,0,,,0,0,0,,
46200257,462002571,46200257103,1,2413.478154,3,3,4,2,2,2,1,6,2,0,N,N,N,N,N,N,N,N,N,N,N,452,33,338847,7376230,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200268,462002681,46200268101,1,500.383989,1,1,77,1,4,1,2,4,1,2824,S,N,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200272,462002721,46200272101,1,511.939483,1,1,30,1,2,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,458,33,340052,7372537,2,N,OPERADOR LOGISTICA,5,1,1,,,0,0,0,0,0,,,0,0,0,,
46200277,462002771,46200277101,1,230.498956,1,1,66,1,4,1,4,2,1,4000,S,N,N,N,N,N,S,N,N,N,N,0,0,0,0,0,N,N,N,462,33,338654,7376158,3,S,ENTREGADOR,5,6,1,,,0,0,0,0,0,,,0,0,0,,
46200277,462002771,46200277102,1,520.242118,2,2,60,2,1,1,5,4,1,4000,S,N,N,N,N,N,S,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200285,462002851,46200285101,1,432.876231,1,1,56,2,1,1,4,4,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200285,462002851,46200285102,1,432.876231,2,2,56,1,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200285,462002851,46200285103,1,520.242118,3,4,60,2,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200285,462002851,46200285104,1,396.177287,4,3,18,1,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200286,462002861,46200286101,1,500.383989,1,1,78,1,1,1,2,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200286,462002861,46200286102,1,500.383989,2,2,76,2,4,1,2,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200287,462002871,46200287101,1,441.849934,1,1,61,1,1,1,1,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200287,462002871,46200287102,1,441.849934,2,2,61,2,4,1,1,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200287,462002871,46200287103,1,514.708167,3,4,57,2,1,1,1,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200300,462003001,46200300101,1,339.987286,1,1,76,1,3,1,2,4,1,3500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200300,462003001,46200300102,1,339.987286,2,2,76,2,3,1,2,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200300,462003001,46200300103,1,436.568513,3,3,42,2,1,1,5,1,1,2000,S,N,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,429,32,343859,7383691,2,N,PROMOTORA DE VENDAS,4,1,1,,,0,0,0,0,0,,,0,0,0,,
46200301,462003011,46200301101,1,356.549238,1,1,49,2,1,1,4,1,1,3000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,338351,7376511,3,N,DIARISTA,14,6,1,,,0,0,0,0,0,,,0,0,0,,
46200301,462003011,46200301102,1,298.487973,2,3,18,1,1,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200301,462003011,46200301103,1,298.487973,3,3,19,1,1,1,4,1,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,36,36,330657,7397151,2,N,AUXILIAR DE ESCRITORIO,13,1,1,,,0,0,0,0,0,,,0,0,0,,
46200302,462003021,46200302101,1,696.60003,1,1,52,2,1,1,4,1,1,2900,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,464,8,336378,7379561,2,N,LIDER DE PRODUCAO,3,1,1,,,0,0,0,0,0,,,0,0,0,,
46200302,462003021,46200302102,1,359.95119,2,3,23,2,1,5,5,1,1,2600,N,N,N,N,N,N,N,N,N,N,N,23,36,332783,7392438,2,1,N,N,466,8,335222,7378704,2,N,AUXILIAR DE DEPARTAMENTO PESSOAL,3,1,1,,,0,0,0,0,0,,,0,0,0,,
46200320,462003201,46200320101,1,436.568513,1,1,42,2,1,1,4,2,1,1100,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,462,33,335087,7373159,3,N,REVENDEDORA,4,6,1,,,0,0,0,0,0,,,0,0,0,,
46200328,462003281,46200328101,1,456.909936,1,1,41,2,4,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,455,33,341318,7381490,2,N,AUXILIAR DE ENFERMAGEM,10,1,1,,,0,0,0,0,0,,,0,0,0,,
46200328,462003281,46200328102,1,455.08607,2,3,25,2,4,1,4,5,3,,S,N,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200328,462003281,46200328103,1,452.067257,3,3,20,2,4,1,4,1,1,1500,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,456,33,341797,7378629,2,N,RECEPCIONISTA,13,1,1,,,0,0,0,0,0,,,0,0,0,,
46200328,462003281,46200328104,1,396.177287,4,3,19,2,4,1,4,5,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200328,462003281,46200328105,1,718.854861,5,3,8,2,4,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,337266,7372642,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200328,462003281,46200328106,1,718.854861,6,4,6,2,4,3,1,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,337266,7372642,2,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200331,462003311,46200331101,1,587.299325,1,1,66,1,1,1,4,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200331,462003311,46200331102,1,514.708167,2,2,58,2,1,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200331,462003311,46200331103,1,483.139827,3,3,29,1,1,1,4,1,1,2800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,452,33,339868,7377769,2,N,ACOUGUEIRO,4,1,1,,,0,0,0,0,0,,,0,0,0,,
46200354,462003541,46200354101,1,456.909936,1,1,43,2,4,1,4,1,1,3800,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,252,36,334785,7387001,2,N,VENDEDORA DE SEGURO,7,1,1,,,0,0,0,0,0,,,0,0,0,,
46200354,462003541,46200354102,1,396.177287,2,3,17,1,4,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,458,33,340164,7373943,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200354,462003541,46200354103,1,396.177287,3,3,15,1,4,4,3,8,2,0,N,N,N,N,N,N,N,N,N,N,N,462,33,336588,7372180,1,1,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200360,462003601,46200360101,1,455.08607,1,1,29,1,1,1,4,5,2,0,S,N,N,S,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200360,462003601,46200360102,1,455.08607,2,2,28,2,1,1,4,1,1,2000,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,454,33,341085,7382514,2,N,RECEPCIONISTA,4,1,1,,,0,0,0,0,0,,,0,0,0,,
46200360,462003601,46200360103,1,432.876231,3,4,59,2,1,1,4,7,2,0,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
46200372,462003721,46200372101,1,230.498956,1,1,65,1,4,1,4,4,1,1412,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,N,N,N,0,0,0,0,0,,,0,0,0,,,0,0,0,0,0,,,0,0,0,,
